sessionKey,serviceName,packetMethod,packetUriSender,packetResponseCode,packetResponseTime
1461,ts-station-service,GET,192.168.224.1,500,15
1462,ts-station-service,PUT,192.168.224.1,500,7
1463,ts-station-service,POST,192.168.224.1,500,5
1464,ts-station-service,DELETE,192.168.224.1,500,8
1465,ts-station-service,PATCH,192.168.224.1,0,0
1466,ts-station-service,HEAD,192.168.224.1,500,8
1468,ts-station-service,GET,192.168.224.1,200,18
1469,ts-station-service,GET,192.168.224.1,200,5
1470,ts-station-service,GET,192.168.224.1,403,7
1471,ts-station-service,GET,192.168.224.1,403,11
1472,ts-station-service,GET,192.168.224.1,403,7
1473,ts-station-service,GET,192.168.224.1,403,6
1474,ts-station-service,GET,192.168.224.1,200,10
1475,ts-station-service,GET,192.168.224.1,200,5
1476,ts-station-service,GET,192.168.224.1,403,7
1477,ts-station-service,GET,192.168.224.1,403,7
1478,ts-station-service,GET,192.168.224.1,403,7
1479,ts-station-service,GET,192.168.224.1,403,6
1480,ts-station-service,POST,192.168.224.1,403,7
1481,ts-station-service,POST,192.168.224.1,405,8
1482,ts-station-service,GET,192.168.224.1,403,8
1483,ts-station-service,GET,192.168.224.1,403,6
1484,ts-station-service,GET,192.168.224.1,403,9
1485,ts-station-service,GET,192.168.224.1,403,7
1486,ts-station-service,GET,192.168.224.1,403,6
1487,ts-station-service,GET,192.168.224.1,403,8
1488,ts-station-service,GET,192.168.224.1,403,6
1489,ts-station-service,GET,192.168.224.1,403,8
1490,ts-route-service,GET,192.168.224.97,200,10
1490,ts-route-service,GET,192.168.224.97,200,7
1490,ts-route-service,GET,192.168.224.97,200,7
1490,ts-route-service,GET,192.168.224.97,200,7
1490,ts-route-service,GET,192.168.224.97,200,6
1490,ts-train-service,GET,192.168.224.97,200,195
1490,ts-train-service,GET,192.168.224.97,200,16
1490,ts-train-service,GET,192.168.224.97,200,12
1490,ts-train-service,GET,192.168.224.97,200,11
1490,ts-train-service,GET,192.168.224.97,200,12
1490,ts-travel-service,GET,192.168.224.1,200,683
1491,ts-travel-service,GET,192.168.224.1,200,18
1492,ts-travel-service,GET,192.168.224.1,404,34
1493,ts-travel-service,GET,192.168.224.1,200,15
1494,ts-travel-service,GET,192.168.224.1,404,13
1495,ts-travel-service,POST,192.168.224.1,200,18
1496,ts-travel-service,POST,192.168.224.1,500,23
1497,ts-travel-service,POST,192.168.224.1,500,13
1498,ts-travel-service,POST,192.168.224.1,200,10
1499,ts-travel-service,POST,192.168.224.1,500,13
1500,ts-travel-service,POST,192.168.224.1,200,10
1501,ts-travel-service,POST,192.168.224.1,200,10
1502,ts-travel-service,GET,192.168.224.1,200,10
1503,ts-travel-service,PUT,192.168.224.1,200,12
1504,ts-travel-service,PUT,192.168.224.1,500,9
1505,ts-travel-service,PUT,192.168.224.1,500,11
1506,ts-travel-service,PUT,192.168.224.1,200,10
1507,ts-travel-service,PUT,192.168.224.1,500,9
1508,ts-travel-service,PUT,192.168.224.1,200,9
1509,ts-travel-service,PUT,192.168.224.1,200,9
1510,ts-travel-service,PUT,192.168.224.1,500,8
1511,ts-travel-service,PUT,192.168.224.1,200,9
1512,ts-travel-service,PUT,192.168.224.1,200,8
1513,ts-travel-service,PUT,192.168.224.1,200,7
1514,ts-travel-service,PUT,192.168.224.1,500,8
1515,ts-travel-service,PUT,192.168.224.1,200,10
1516,ts-travel-service,PUT,192.168.224.1,200,9
1517,ts-travel-service,PUT,192.168.224.1,200,8
1518,ts-travel-service,PUT,192.168.224.1,200,9
1519,ts-travel-service,PUT,192.168.224.1,500,9
1520,ts-travel-service,PUT,192.168.224.1,200,8
1521,ts-travel-service,PUT,192.168.224.1,200,8
1522,ts-travel-service,PUT,192.168.224.1,200,8
1523,ts-travel-service,PUT,192.168.224.1,200,8
1524,ts-travel-service,PUT,192.168.224.1,200,7
1525,ts-travel-service,PUT,192.168.224.1,500,9
1526,ts-travel-service,PUT,192.168.224.1,200,8
1527,ts-travel-service,PUT,192.168.224.1,200,8
1528,ts-travel-service,PUT,192.168.224.1,200,7
1529,ts-travel-service,PUT,192.168.224.1,200,8
1530,ts-travel-service,PUT,192.168.224.1,200,7
1531,ts-travel-service,PUT,192.168.224.1,200,7
1532,ts-travel-service,POST,192.168.224.1,500,13
1533,ts-travel-service,POST,192.168.224.1,500,9
1534,ts-travel-service,POST,192.168.224.1,500,8
1535,ts-travel-service,POST,192.168.224.1,500,16
1536,ts-travel-service,POST,192.168.224.1,500,7
1537,ts-travel-service,POST,192.168.224.1,500,12
1538,ts-travel-service,POST,192.168.224.1,500,11
1539,ts-travel-service,POST,192.168.224.1,500,9
1540,ts-travel-service,POST,192.168.224.1,500,11
1541,ts-travel-service,POST,192.168.224.1,500,11
1542,ts-travel-service,POST,192.168.224.1,500,12
1543,ts-travel-service,POST,192.168.224.1,500,9
1544,ts-travel-service,POST,192.168.224.1,500,12
1545,ts-travel-service,POST,192.168.224.1,500,10
1546,ts-travel-service,POST,192.168.224.1,500,11
1547,ts-travel-service,POST,192.168.224.1,500,11
1548,ts-travel-service,POST,192.168.224.1,500,9
1549,ts-travel-service,POST,192.168.224.1,500,12
1550,ts-travel-service,POST,192.168.224.1,500,11
1551,ts-travel-service,POST,192.168.224.1,500,11
1552,ts-travel-service,POST,192.168.224.1,500,11
1553,ts-travel-service,POST,192.168.224.1,500,13
1554,ts-travel-service,POST,192.168.224.1,500,9
1555,ts-travel-service,POST,192.168.224.1,500,12
1556,ts-travel-service,POST,192.168.224.1,500,11
1557,ts-travel-service,POST,192.168.224.1,500,11
1558,ts-travel-service,POST,192.168.224.1,500,10
1559,ts-travel-service,POST,192.168.224.1,500,12
1560,ts-travel-service,POST,192.168.224.1,500,11
1561,ts-station-service,GET,192.168.224.70,200,8
1561,ts-station-service,GET,192.168.224.70,200,8
1561,ts-basic-service,GET,192.168.224.29,200,252
1561,ts-basic-service,GET,192.168.224.29,200,34
1561,ts-ticketinfo-service,GET,192.168.224.97,200,524
1561,ts-ticketinfo-service,GET,192.168.224.97,200,62
1561,ts-route-service,GET,192.168.224.97,200,8
1561,ts-route-service,GET,192.168.224.97,200,7
1561,ts-route-service,GET,192.168.224.97,200,8
1561,ts-route-service,GET,192.168.224.97,200,12
1561,ts-route-service,GET,192.168.224.97,200,8
1561,ts-route-service,GET,192.168.224.97,200,6
1561,ts-travel-service,POST,192.168.224.1,500,785
1562,ts-travel-service,POST,192.168.224.1,200,5
1563,ts-travel-service,POST,192.168.224.1,200,7
1564,ts-travel-service,POST,192.168.224.1,200,6
1565,ts-travel-service,POST,192.168.224.1,400,9
1566,ts-travel-service,POST,192.168.224.1,400,7
1567,ts-travel-service,GET,192.168.224.1,200,7
1568,ts-travel-service,GET,192.168.224.1,200,13
1569,ts-travel-service,DELETE,192.168.224.1,200,6
1570,ts-travel-service,DELETE,192.168.224.1,405,10
1571,ts-travel-service,GET,192.168.224.1,200,6
1572,ts-travel-service,GET,192.168.224.1,403,11
1573,ts-travel-service,GET,192.168.224.1,403,7
1574,ts-travel-service,GET,192.168.224.1,403,8
1575,ts-travel-service,GET,192.168.224.1,403,8
1576,ts-travel-service,GET,192.168.224.1,403,7
1577,ts-travel-service,GET,192.168.224.1,403,6
1578,ts-travel-service,GET,192.168.224.1,403,8
1579,ts-travel-service,GET,192.168.224.1,403,10
1580,ts-travel-service,GET,192.168.224.1,403,6
1581,ts-travel-service,GET,192.168.224.1,403,8
1582,ts-travel-service,GET,192.168.224.1,403,6
1583,ts-travel-service,GET,192.168.224.1,403,6
1584,ts-travel-service,GET,192.168.224.1,403,7
1585,ts-travel-service,GET,192.168.224.1,403,7
1586,ts-travel-service,GET,192.168.224.1,403,6
1587,ts-travel-service,GET,192.168.224.1,403,7
1588,ts-travel-service,GET,192.168.224.1,403,6
1589,ts-travel-service,GET,192.168.224.1,403,5
1590,ts-travel-service,GET,192.168.224.1,403,6
1591,ts-travel-service,GET,192.168.224.1,403,6
1592,ts-travel-service,GET,192.168.224.1,500,10
1593,ts-travel-service,PUT,192.168.224.1,500,6
1594,ts-travel-service,POST,192.168.224.1,500,5
1595,ts-travel-service,DELETE,192.168.224.1,500,6
1596,ts-travel-service,PATCH,192.168.224.1,0,0
1597,ts-travel-service,HEAD,192.168.224.1,500,7
1599,ts-travel-service,GET,192.168.224.1,200,17
1600,ts-travel-service,GET,192.168.224.1,200,5
1601,ts-travel-service,GET,192.168.224.1,403,8
1602,ts-travel-service,GET,192.168.224.1,403,7
1603,ts-travel-service,GET,192.168.224.1,403,6
1604,ts-travel-service,GET,192.168.224.1,403,6
1605,ts-travel-service,GET,192.168.224.1,200,10
1606,ts-travel-service,GET,192.168.224.1,200,5
1607,ts-travel-service,GET,192.168.224.1,403,6
1608,ts-travel-service,GET,192.168.224.1,403,7
1609,ts-travel-service,GET,192.168.224.1,403,7
1610,ts-travel-service,GET,192.168.224.1,403,7
1611,ts-travel-service,POST,192.168.224.1,403,6
1612,ts-travel-service,POST,192.168.224.1,405,6
1613,ts-travel-service,GET,192.168.224.1,403,7
1614,ts-travel-service,GET,192.168.224.1,403,6
1615,ts-travel-service,GET,192.168.224.1,403,6
1616,ts-travel-service,GET,192.168.224.1,403,7
1617,ts-travel-service,GET,192.168.224.1,403,6
1618,ts-travel-service,GET,192.168.224.1,403,10
1619,ts-travel-service,GET,192.168.224.1,403,10
1620,ts-travel-service,GET,192.168.224.1,403,6
1621,ts-contacts-service,GET,192.168.224.1,200,186
1622,ts-contacts-service,PUT,192.168.224.1,400,47
1623,ts-contacts-service,PUT,192.168.224.1,400,15
1624,ts-contacts-service,PUT,192.168.224.1,400,12
1625,ts-contacts-service,PUT,192.168.224.1,400,10
1626,ts-contacts-service,PUT,192.168.224.1,400,10
1627,ts-contacts-service,PUT,192.168.224.1,400,11
1628,ts-contacts-service,PUT,192.168.224.1,400,9
1629,ts-contacts-service,PUT,192.168.224.1,400,9
1630,ts-contacts-service,PUT,192.168.224.1,400,9
1631,ts-contacts-service,PUT,192.168.224.1,400,10
1632,ts-contacts-service,PUT,192.168.224.1,400,9
1633,ts-contacts-service,PUT,192.168.224.1,400,10
1634,ts-contacts-service,PUT,192.168.224.1,400,10
1635,ts-contacts-service,PUT,192.168.224.1,200,15
1636,ts-contacts-service,PUT,192.168.224.1,400,10
1637,ts-contacts-service,PUT,192.168.224.1,400,9
1638,ts-contacts-service,POST,192.168.224.1,400,10
1639,ts-contacts-service,POST,192.168.224.1,400,8
1640,ts-contacts-service,POST,192.168.224.1,400,8
1641,ts-contacts-service,POST,192.168.224.1,400,11
1642,ts-contacts-service,POST,192.168.224.1,400,10
1643,ts-contacts-service,POST,192.168.224.1,400,9
1644,ts-contacts-service,POST,192.168.224.1,400,9
1645,ts-contacts-service,POST,192.168.224.1,400,8
1646,ts-contacts-service,POST,192.168.224.1,400,10
1647,ts-contacts-service,POST,192.168.224.1,400,9
1648,ts-contacts-service,POST,192.168.224.1,400,8
1649,ts-contacts-service,POST,192.168.224.1,400,9
1650,ts-contacts-service,POST,192.168.224.1,400,8
1651,ts-contacts-service,POST,192.168.224.1,201,9
1652,ts-contacts-service,POST,192.168.224.1,400,8
1653,ts-contacts-service,POST,192.168.224.1,400,8
1654,ts-contacts-service,GET,192.168.224.1,500,26
1655,ts-contacts-service,GET,192.168.224.1,500,11
1656,ts-contacts-service,POST,192.168.224.1,400,7
1657,ts-contacts-service,POST,192.168.224.1,400,7
1658,ts-contacts-service,POST,192.168.224.1,400,7
1659,ts-contacts-service,POST,192.168.224.1,400,8
1660,ts-contacts-service,POST,192.168.224.1,400,7
1661,ts-contacts-service,POST,192.168.224.1,400,9
1662,ts-contacts-service,POST,192.168.224.1,400,8
1663,ts-contacts-service,POST,192.168.224.1,400,9
1664,ts-contacts-service,POST,192.168.224.1,400,8
1665,ts-contacts-service,POST,192.168.224.1,400,8
1666,ts-contacts-service,POST,192.168.224.1,400,7
1667,ts-contacts-service,POST,192.168.224.1,400,8
1668,ts-contacts-service,POST,192.168.224.1,400,8
1669,ts-contacts-service,POST,192.168.224.1,201,10
1670,ts-contacts-service,POST,192.168.224.1,400,8
1671,ts-contacts-service,POST,192.168.224.1,400,8
1672,ts-contacts-service,GET,192.168.224.1,200,8
1673,ts-contacts-service,DELETE,192.168.224.1,500,11
1674,ts-contacts-service,DELETE,192.168.224.1,405,16
1675,ts-contacts-service,GET,192.168.224.1,500,11
1676,ts-contacts-service,GET,192.168.224.1,200,9
1677,ts-contacts-service,GET,192.168.224.1,403,22
1678,ts-contacts-service,GET,192.168.224.1,403,8
1679,ts-contacts-service,GET,192.168.224.1,403,7
1680,ts-contacts-service,GET,192.168.224.1,403,7
1681,ts-contacts-service,GET,192.168.224.1,403,6
1682,ts-contacts-service,GET,192.168.224.1,403,9
1683,ts-contacts-service,GET,192.168.224.1,403,7
1684,ts-contacts-service,GET,192.168.224.1,403,9
1685,ts-contacts-service,GET,192.168.224.1,403,6
1686,ts-contacts-service,GET,192.168.224.1,403,8
1687,ts-contacts-service,GET,192.168.224.1,403,7
1688,ts-contacts-service,GET,192.168.224.1,403,6
1689,ts-contacts-service,GET,192.168.224.1,403,6
1690,ts-contacts-service,GET,192.168.224.1,403,6
1691,ts-contacts-service,GET,192.168.224.1,403,7
1692,ts-contacts-service,GET,192.168.224.1,403,7
1693,ts-contacts-service,GET,192.168.224.1,403,6
1694,ts-contacts-service,GET,192.168.224.1,403,6
1695,ts-contacts-service,GET,192.168.224.1,403,7
1696,ts-contacts-service,GET,192.168.224.1,403,7
1697,ts-contacts-service,GET,192.168.224.1,500,6
1698,ts-contacts-service,PUT,192.168.224.1,500,6
1699,ts-contacts-service,POST,192.168.224.1,500,6
1700,ts-contacts-service,DELETE,192.168.224.1,500,7
1701,ts-contacts-service,PATCH,192.168.224.1,0,0
1702,ts-contacts-service,HEAD,192.168.224.1,500,9
1704,ts-contacts-service,GET,192.168.224.1,200,16
1705,ts-contacts-service,GET,192.168.224.1,200,6
1706,ts-contacts-service,GET,192.168.224.1,403,8
1707,ts-contacts-service,GET,192.168.224.1,403,8
1708,ts-contacts-service,GET,192.168.224.1,403,8
1709,ts-contacts-service,GET,192.168.224.1,403,8
1710,ts-contacts-service,GET,192.168.224.1,200,10
1711,ts-contacts-service,GET,192.168.224.1,200,6
1712,ts-contacts-service,GET,192.168.224.1,403,6
1713,ts-contacts-service,GET,192.168.224.1,403,11
1714,ts-contacts-service,GET,192.168.224.1,403,8
1715,ts-contacts-service,GET,192.168.224.1,403,7
1716,ts-contacts-service,POST,192.168.224.1,403,8
1717,ts-contacts-service,POST,192.168.224.1,405,8
1718,ts-contacts-service,GET,192.168.224.1,403,7
1719,ts-contacts-service,GET,192.168.224.1,403,7
1720,ts-contacts-service,GET,192.168.224.1,403,8
1721,ts-contacts-service,GET,192.168.224.1,403,8
1722,ts-contacts-service,GET,192.168.224.1,403,7
1723,ts-contacts-service,GET,192.168.224.1,403,9
1724,ts-contacts-service,GET,192.168.224.1,403,7
1725,ts-contacts-service,GET,192.168.224.1,403,7
1726,ts-order-service,GET,192.168.224.13,500,19
1726,ts-execute-service,GET,192.168.224.1,500,293
1727,ts-execute-service,GET,192.168.224.1,404,34
1728,ts-order-service,GET,192.168.224.13,500,10
1728,ts-execute-service,GET,192.168.224.1,500,46
1729,ts-execute-service,GET,192.168.224.1,404,17
1730,ts-execute-service,GET,192.168.224.1,200,16
1731,ts-execute-service,GET,192.168.224.1,403,17
1732,ts-execute-service,GET,192.168.224.1,403,12
1733,ts-execute-service,GET,192.168.224.1,403,12
1734,ts-execute-service,GET,192.168.224.1,403,12
1735,ts-execute-service,GET,192.168.224.1,403,12
1736,ts-execute-service,GET,192.168.224.1,403,12
1737,ts-execute-service,GET,192.168.224.1,403,10
1738,ts-execute-service,GET,192.168.224.1,403,10
1739,ts-execute-service,GET,192.168.224.1,403,12
1740,ts-execute-service,GET,192.168.224.1,403,11
1741,ts-execute-service,GET,192.168.224.1,403,11
1742,ts-execute-service,GET,192.168.224.1,403,11
1743,ts-execute-service,GET,192.168.224.1,403,10
1744,ts-execute-service,GET,192.168.224.1,403,10
1745,ts-execute-service,GET,192.168.224.1,403,9
1746,ts-execute-service,GET,192.168.224.1,403,10
1747,ts-execute-service,GET,192.168.224.1,403,10
1748,ts-execute-service,GET,192.168.224.1,403,9
1749,ts-execute-service,GET,192.168.224.1,403,9
1750,ts-execute-service,GET,192.168.224.1,403,9
1751,ts-execute-service,GET,192.168.224.1,500,9
1752,ts-execute-service,PUT,192.168.224.1,500,24
1753,ts-execute-service,POST,192.168.224.1,500,9
1754,ts-execute-service,DELETE,192.168.224.1,500,10
1755,ts-execute-service,PATCH,192.168.224.1,0,0
1756,ts-execute-service,HEAD,192.168.224.1,500,10
1758,ts-execute-service,GET,192.168.224.1,200,26
1759,ts-execute-service,GET,192.168.224.1,200,9
1760,ts-execute-service,GET,192.168.224.1,403,9
1761,ts-execute-service,GET,192.168.224.1,403,9
1762,ts-execute-service,GET,192.168.224.1,403,9
1763,ts-execute-service,GET,192.168.224.1,403,8
1764,ts-execute-service,GET,192.168.224.1,200,14
1765,ts-execute-service,GET,192.168.224.1,200,8
1766,ts-execute-service,GET,192.168.224.1,403,15
1767,ts-execute-service,GET,192.168.224.1,403,10
1768,ts-execute-service,GET,192.168.224.1,403,10
1769,ts-execute-service,GET,192.168.224.1,403,10
1770,ts-execute-service,POST,192.168.224.1,403,11
1771,ts-execute-service,POST,192.168.224.1,405,9
1772,ts-execute-service,GET,192.168.224.1,403,8
1773,ts-execute-service,GET,192.168.224.1,403,8
1774,ts-execute-service,GET,192.168.224.1,403,8
1775,ts-execute-service,GET,192.168.224.1,403,8
1776,ts-execute-service,GET,192.168.224.1,403,9
1777,ts-execute-service,GET,192.168.224.1,403,8
1778,ts-execute-service,GET,192.168.224.1,403,8
1779,ts-execute-service,GET,192.168.224.1,403,8
1780,ts-station-service,GET,192.168.224.70,200,10
1780,ts-station-service,GET,192.168.224.70,200,7
1780,ts-basic-service,GET,192.168.224.29,200,39
1780,ts-basic-service,GET,192.168.224.29,200,32
1780,ts-ticketinfo-service,GET,192.168.224.97,200,79
1780,ts-ticketinfo-service,GET,192.168.224.97,200,59
1780,ts-route-service,GET,192.168.224.97,200,10
1780,ts-route-service,GET,192.168.224.97,200,9
1780,ts-route-service,GET,192.168.224.97,200,9
1780,ts-route-service,GET,192.168.224.97,200,8
1780,ts-route-service,GET,192.168.224.97,200,8
1780,ts-route-service,GET,192.168.224.97,200,9
1780,ts-travel-service,POST,192.168.224.75,500,322
1780,ts-route-plan-service,POST,192.168.224.86,500,646
1784,ts-travel-plan-service,POST,192.168.224.1,500,985
1784,ts-travel-plan-service,POST,192.168.224.1,500,158
1784,ts-station-service,GET,192.168.224.75,200,10
1784,ts-station-service,GET,192.168.224.75,200,9
1784,ts-route-service,GET,192.168.224.75,200,13
1784,ts-route-plan-service,POST,192.168.224.86,500,108
1785,ts-station-service,GET,192.168.224.75,404,17
1785,ts-route-plan-service,POST,192.168.224.86,500,47
1785,ts-travel-plan-service,POST,192.168.224.1,500,86
1786,ts-station-service,GET,192.168.224.75,404,7
1786,ts-route-plan-service,POST,192.168.224.86,500,37
1786,ts-travel-plan-service,POST,192.168.224.1,500,73
1787,ts-station-service,GET,192.168.224.75,200,9
1787,ts-station-service,GET,192.168.224.75,404,7
1787,ts-route-plan-service,POST,192.168.224.86,500,56
1787,ts-travel-plan-service,POST,192.168.224.1,500,91
1788,ts-station-service,GET,192.168.224.70,200,8
1788,ts-station-service,GET,192.168.224.70,200,9
1788,ts-basic-service,GET,192.168.224.29,200,33
1788,ts-basic-service,GET,192.168.224.29,200,32
1788,ts-ticketinfo-service,GET,192.168.224.97,200,63
1788,ts-ticketinfo-service,GET,192.168.224.97,200,59
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-route-service,GET,192.168.224.97,200,8
1788,ts-travel-service,POST,192.168.224.75,500,293
1788,ts-route-plan-service,POST,192.168.224.86,500,323
1788,ts-travel-plan-service,POST,192.168.224.1,500,359
1789,ts-travel-service,POST,192.168.224.75,200,8
1789,ts-route-plan-service,POST,192.168.224.86,400,37
1789,ts-travel-plan-service,POST,192.168.224.1,500,71
1790,ts-travel-service,POST,192.168.224.75,200,7
1790,ts-route-plan-service,POST,192.168.224.86,400,34
1790,ts-travel-plan-service,POST,192.168.224.1,500,66
1791,ts-travel-service,POST,192.168.224.75,200,7
1791,ts-route-plan-service,POST,192.168.224.86,400,31
1791,ts-travel-plan-service,POST,192.168.224.1,500,65
1792,ts-station-service,GET,192.168.224.70,200,7
1792,ts-station-service,GET,192.168.224.70,200,8
1792,ts-basic-service,GET,192.168.224.29,200,30
1792,ts-basic-service,GET,192.168.224.29,200,31
1792,ts-ticketinfo-service,GET,192.168.224.97,200,54
1792,ts-ticketinfo-service,GET,192.168.224.97,200,55
1792,ts-route-service,GET,192.168.224.97,200,9
1792,ts-route-service,GET,192.168.224.97,200,8
1792,ts-route-service,GET,192.168.224.97,200,8
1792,ts-route-service,GET,192.168.224.97,200,8
1792,ts-route-service,GET,192.168.224.97,200,8
1792,ts-route-service,GET,192.168.224.97,200,8
1792,ts-travel-service,POST,192.168.224.86,500,279
1792,ts-travel-plan-service,POST,192.168.224.1,500,313
1793,ts-travel-service,POST,192.168.224.86,200,7
1793,ts-travel-plan-service,POST,192.168.224.1,400,37
1794,ts-travel-service,POST,192.168.224.86,200,8
1794,ts-travel-plan-service,POST,192.168.224.1,400,33
1795,ts-travel-service,POST,192.168.224.86,200,8
1795,ts-travel-plan-service,POST,192.168.224.1,400,31
1796,ts-travel-service,POST,192.168.224.86,200,7
1796,ts-travel-plan-service,POST,192.168.224.1,400,31
1797,ts-travel-service,POST,192.168.224.86,200,7
1797,ts-travel-plan-service,POST,192.168.224.1,400,30
1798,ts-station-service,GET,192.168.224.70,200,8
1798,ts-station-service,GET,192.168.224.70,200,7
1798,ts-basic-service,GET,192.168.224.29,200,30
1798,ts-basic-service,GET,192.168.224.29,200,28
1798,ts-ticketinfo-service,GET,192.168.224.97,200,52
1798,ts-ticketinfo-service,GET,192.168.224.97,200,49
1798,ts-route-service,GET,192.168.224.97,200,8
1798,ts-route-service,GET,192.168.224.97,200,9
1798,ts-route-service,GET,192.168.224.97,200,8
1798,ts-route-service,GET,192.168.224.97,200,8
1798,ts-route-service,GET,192.168.224.97,200,7
1798,ts-route-service,GET,192.168.224.97,200,8
1798,ts-travel-service,POST,192.168.224.86,500,262
1798,ts-travel-plan-service,POST,192.168.224.1,500,287
1799,ts-travel-service,POST,192.168.224.86,200,8
1799,ts-travel-plan-service,POST,192.168.224.1,400,31
1800,ts-travel-service,POST,192.168.224.86,200,8
1800,ts-travel-plan-service,POST,192.168.224.1,400,32
1801,ts-travel-service,POST,192.168.224.86,200,8
1801,ts-travel-plan-service,POST,192.168.224.1,400,31
1802,ts-travel-service,POST,192.168.224.86,200,7
1802,ts-travel-plan-service,POST,192.168.224.1,400,32
1803,ts-travel-plan-service,GET,192.168.224.1,200,10
1804,ts-travel-plan-service,GET,192.168.224.1,403,26
1805,ts-travel-plan-service,GET,192.168.224.1,403,11
1806,ts-travel-plan-service,GET,192.168.224.1,403,10
1807,ts-travel-plan-service,GET,192.168.224.1,403,11
1808,ts-travel-plan-service,GET,192.168.224.1,403,10
1809,ts-travel-plan-service,GET,192.168.224.1,403,9
1810,ts-travel-plan-service,GET,192.168.224.1,403,10
1811,ts-travel-plan-service,GET,192.168.224.1,403,9
1812,ts-travel-plan-service,GET,192.168.224.1,403,10
1813,ts-travel-plan-service,GET,192.168.224.1,403,9
1814,ts-travel-plan-service,GET,192.168.224.1,403,9
1815,ts-travel-plan-service,GET,192.168.224.1,403,8
1816,ts-travel-plan-service,GET,192.168.224.1,403,8
1817,ts-travel-plan-service,GET,192.168.224.1,403,9
1818,ts-travel-plan-service,GET,192.168.224.1,403,9
1819,ts-travel-plan-service,GET,192.168.224.1,403,10
1820,ts-travel-plan-service,GET,192.168.224.1,403,8
1821,ts-travel-plan-service,GET,192.168.224.1,403,9
1822,ts-travel-plan-service,GET,192.168.224.1,403,8
1823,ts-travel-plan-service,GET,192.168.224.1,403,9
1824,ts-travel-plan-service,GET,192.168.224.1,500,11
1825,ts-travel-plan-service,PUT,192.168.224.1,500,8
1826,ts-travel-plan-service,POST,192.168.224.1,500,7
1827,ts-travel-plan-service,DELETE,192.168.224.1,500,8
1828,ts-travel-plan-service,PATCH,192.168.224.1,0,0
1829,ts-travel-plan-service,HEAD,192.168.224.1,500,10
1831,ts-travel-plan-service,GET,192.168.224.1,200,14
1832,ts-travel-plan-service,GET,192.168.224.1,200,6
1833,ts-travel-plan-service,GET,192.168.224.1,403,8
1834,ts-travel-plan-service,GET,192.168.224.1,403,9
1835,ts-travel-plan-service,GET,192.168.224.1,403,8
1836,ts-travel-plan-service,GET,192.168.224.1,403,9
1837,ts-travel-plan-service,GET,192.168.224.1,200,16
1838,ts-travel-plan-service,GET,192.168.224.1,200,6
1839,ts-travel-plan-service,GET,192.168.224.1,403,7
1840,ts-travel-plan-service,GET,192.168.224.1,403,8
1841,ts-travel-plan-service,GET,192.168.224.1,403,8
1842,ts-travel-plan-service,GET,192.168.224.1,403,9
1843,ts-travel-plan-service,POST,192.168.224.1,403,8
1844,ts-travel-plan-service,POST,192.168.224.1,405,10
1845,ts-travel-plan-service,GET,192.168.224.1,403,7
1846,ts-travel-plan-service,GET,192.168.224.1,403,8
1847,ts-travel-plan-service,GET,192.168.224.1,403,8
1848,ts-travel-plan-service,GET,192.168.224.1,403,9
1849,ts-travel-plan-service,GET,192.168.224.1,403,8
1850,ts-travel-plan-service,GET,192.168.224.1,403,7
1851,ts-travel-plan-service,GET,192.168.224.1,403,7
1852,ts-travel-plan-service,GET,192.168.224.1,403,8
1853,ts-train-service,GET,192.168.224.1,200,18
1854,ts-train-service,PUT,192.168.224.1,200,30
1855,ts-train-service,PUT,192.168.224.1,200,11
1856,ts-train-service,PUT,192.168.224.1,200,10
1857,ts-train-service,PUT,192.168.224.1,200,9
1858,ts-train-service,PUT,192.168.224.1,200,10
1859,ts-train-service,PUT,192.168.224.1,200,9
1860,ts-train-service,PUT,192.168.224.1,200,10
1861,ts-train-service,POST,192.168.224.1,200,12
1862,ts-train-service,POST,192.168.224.1,200,14
1863,ts-train-service,POST,192.168.224.1,200,12
1864,ts-train-service,POST,192.168.224.1,200,14
1865,ts-train-service,POST,192.168.224.1,200,13
1866,ts-train-service,POST,192.168.224.1,200,12
1867,ts-train-service,POST,192.168.224.1,200,12
1868,ts-train-service,GET,192.168.224.1,200,8
1869,ts-train-service,GET,192.168.224.1,200,15
1870,ts-train-service,GET,192.168.224.1,200,12
1871,ts-train-service,DELETE,192.168.224.1,200,9
1872,ts-train-service,DELETE,192.168.224.1,405,36
1873,ts-train-service,GET,192.168.224.1,403,14
1874,ts-train-service,GET,192.168.224.1,403,9
1875,ts-train-service,GET,192.168.224.1,403,9
1876,ts-train-service,GET,192.168.224.1,403,9
1877,ts-train-service,GET,192.168.224.1,403,9
1878,ts-train-service,GET,192.168.224.1,403,9
1879,ts-train-service,GET,192.168.224.1,403,9
1880,ts-train-service,GET,192.168.224.1,403,9
1881,ts-train-service,GET,192.168.224.1,403,9
1882,ts-train-service,GET,192.168.224.1,403,8
1883,ts-train-service,GET,192.168.224.1,403,10
1884,ts-train-service,GET,192.168.224.1,403,10
1885,ts-train-service,GET,192.168.224.1,403,9
1886,ts-train-service,GET,192.168.224.1,403,8
1887,ts-train-service,GET,192.168.224.1,403,9
